,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
293,mesquita_eed,uniform_halflowestscalars,45,6,0.8903629971928562,1.0,1.0
294,mesquita_eed,uniform_halflowestscalars,45,5,0.8927332814968705,1.0,1.0
295,mesquita_eed,uniform_halflowestscalars,45,4,0.8916315857770809,1.0,1.0
296,mesquita_eed,uniform_halflowestscalars,45,3,0.8911254263866148,1.0,1.0
297,mesquita_eed,uniform_halflowestscalars,45,2,0.8908712765548469,1.0,1.0
298,mesquita_eed,uniform_halflowestscalars,45,1,0.8900482077769345,1.0,1.0
299,mesquita_eed,uniform_halflowestscalars,45,0,0.8931141931105214,1.0,1.0
300,mesquita_eed,uniform_halflowestscalars,40,49,0.8930343802070896,1.0,1.0
301,mesquita_eed,uniform_halflowestscalars,40,48,0.8932531875359773,1.0,1.0
302,mesquita_eed,uniform_halflowestscalars,40,47,0.8918029957809769,1.0,1.0
303,mesquita_eed,uniform_halflowestscalars,40,46,0.8939116220323314,1.0,1.0
304,mesquita_eed,uniform_halflowestscalars,40,45,0.8938872330436022,1.0,1.0
305,mesquita_eed,uniform_halflowestscalars,40,44,0.8903267719129744,1.0,1.0
306,mesquita_eed,uniform_halflowestscalars,40,43,0.8912911290275392,1.0,1.0
307,mesquita_eed,uniform_halflowestscalars,40,42,0.8916965562318115,1.0,1.0
308,mesquita_eed,uniform_halflowestscalars,40,41,0.8913330471278652,1.0,1.0
309,mesquita_eed,uniform_halflowestscalars,40,40,0.8906108295550484,1.0,1.0
310,mesquita_eed,uniform_halflowestscalars,40,39,0.8925568597181679,1.0,1.0
311,mesquita_eed,uniform_halflowestscalars,40,38,0.8936770256820902,1.0,1.0
312,mesquita_eed,uniform_halflowestscalars,40,37,0.8917442346677911,1.0,1.0
313,mesquita_eed,uniform_halflowestscalars,40,36,0.8920918738640569,1.0,1.0
314,mesquita_eed,uniform_halflowestscalars,40,35,0.8932624438710107,1.0,1.0
315,mesquita_eed,uniform_halflowestscalars,40,34,0.8916661406388098,1.0,1.0
316,mesquita_eed,uniform_halflowestscalars,40,33,0.8934591752652061,1.0,1.0
317,mesquita_eed,uniform_halflowestscalars,40,32,0.8930438085858075,1.0,1.0
318,mesquita_eed,uniform_halflowestscalars,40,31,0.8924726610298281,1.0,1.0
319,mesquita_eed,uniform_halflowestscalars,40,30,0.8909135563560882,1.0,1.0
320,mesquita_eed,uniform_halflowestscalars,40,29,0.8917597233071095,1.0,1.0
321,mesquita_eed,uniform_halflowestscalars,40,28,0.89258710628813,1.0,1.0
