ProtID,P10,P13,P14,P24,P29,P3,P31,P36,P42,P43,P44,P46,P47,P49,P53,P11,P12,P15,P17,P18,P19,P2,P20,P21,P22,P23,P26,P30,P32,P34,P37,P4,P40,P45,P48,P5,P50,P51,P52,P6,P9
Q8NI36,-0.741664469242096,-0.627582788467407,-1.86180710792542,-1.56995666027069,-0.262426316738129,-0.953441500663757,-1.80283451080322,-1.33182919025421,-0.0651915147900581,-0.760330498218536,-1.60858821868896,-1.77994394302368,-1.19649517536163,-1.8594366312027,-1.03649008274078,-0.959687530994415,-0.476117104291916,-0.725014448165894,-0.693225026130676,0.104445725679398,-0.412814766168594,-0.310213834047318,-0.107232235372067,-0.495885938405991,-1.5778933763504,-0.936142206192017,-0.385459035634995,-0.0728178098797798,0.0154833076521754,-1.44362258911133,-0.510856986045837,-1.3068653345108,-0.122928097844124,-0.717078268527985,0.183225065469742,-0.0581312999129295,-0.642994701862335,-0.488327324390411,-0.869535088539124,-0.0303683001548052,-0.768075048923492
Q9BVI4,-1.48932147026062,-1.15787267684937,-2.34336709976196,-2.14951157569885,-0.81584358215332,-1.71674764156342,-2.0387966632843,-1.93224775791168,-0.410036027431488,-1.33191239833832,-2.13081741333008,-2.5504367351532,-1.95379984378815,-2.40735054016113,-1.73010766506195,-1.52274227142334,-0.859434723854065,-1.3324168920517,-1.28221392631531,-0.39142844080925,-1.25554847717285,-0.710886836051941,-0.71999329328537,-0.85045200586319,-1.95305871963501,-1.55679678916931,-0.833589196205139,-0.515483915805817,-0.552370309829712,-2.31120848655701,-1.13405776023865,-2.07230806350708,-0.450409203767776,-1.09556877613068,-0.25179323554039,-0.641551613807678,-1.28704154491425,-1.23617100715637,-1.3930139541626,-0.310970842838287,-1.49952387809753
Q8WWH5,-0.789296567440033,-0.634035170078278,NaN,-1.32821547985077,NaN,-0.357241749763489,-1.40502119064331,-1.75749862194061,-0.661786437034607,-1.61095666885376,-1.34357500076294,NaN,-0.695521175861359,NaN,-1.23278713226318,-0.568207323551178,NaN,-0.0869223400950432,NaN,NaN,-1.09964203834534,NaN,-0.350794613361359,-0.321182638406754,NaN,NaN,0.112477369606495,NaN,NaN,-0.811674058437347,-0.448695808649063,-0.941337049007416,-0.624100148677826,NaN,NaN,-0.22628989815712,NaN,-0.437134921550751,NaN,NaN,0.570848703384399
P13667,-0.81489372253418,-0.189085677266121,-0.193916395306587,-0.353558599948883,-0.408896684646606,-0.212645336985588,0.0144928796216846,0.100729204714298,-0.718512535095215,-0.127300754189491,-0.22920386493206,-0.223441630601883,-0.613783955574036,-0.313179492950439,-0.607176542282104,-0.719505965709686,-0.927922785282135,-0.400913208723068,-0.842326283454895,-0.265521466732025,-0.878488957881927,-0.352505475282669,-2.02054667472839,-0.102288387715817,-0.35048234462738,0.0993497148156166,-1.31793487071991,-1.15306222438812,-0.976406812667847,-0.197417184710503,-0.887129247188568,-0.610190451145172,-0.832895636558533,-1.07302021980286,-1.34879767894745,-0.900897204875946,0.175538495182991,-0.349435418844223,-1.12750351428986,-0.554570019245148,-0.973009645938873
Q12882,0.361166089773178,1.04900586605072,1.79919195175171,1.87265205383301,1.69203364849091,1.24405121803284,2.41790533065796,2.58108186721802,1.16031324863434,1.94374346733093,2.21467757225037,2.1593770980835,2.20670914649963,1.84756660461426,1.30107748508453,2.36686539649963,0.81887412071228,-0.504771113395691,1.51779353618622,-0.0499591417610645,1.34288787841797,-0.388828992843628,1.87482786178589,-0.214653611183167,2.7768657207489,1.04225099086761,0.674130260944366,-0.17167454957962,0.489749819040298,2.12589001655579,2.19743514060974,2.30984663963318,0.812217891216278,-0.500304400920868,0.596551656723022,1.42510902881622,1.51838386058807,0.590401113033295,1.1161482334137,-0.47586864233017,-0.716514408588409
Q8N442,NaN,-0.638963758945465,0.0325332060456276,-0.134285673499107,-0.806932330131531,-0.0594237335026264,-1.11222386360168,-0.579410314559937,-0.875767111778259,-0.316499471664429,-0.691125273704529,-0.642809629440308,-0.131326481699944,-0.65922886133194,-0.410749584436417,-0.627101421356201,0.138607949018478,NaN,0.111798837780952,0.809183180332184,NaN,-0.109766408801079,-0.135301992297173,-0.324600160121918,NaN,NaN,-0.666954636573792,0.532753109931946,0.179992482066154,0.121645115315914,-0.0231189448386431,-0.851506769657135,0.296553373336792,-0.710845112800598,0.0995793417096138,0.528273642063141,-0.453937709331512,0.111275047063828,NaN,0.140972137451172,NaN
Q9H8H0,-0.895598888397217,-0.582209467887878,-1.66211020946503,-1.44037461280823,-0.387237966060638,-0.909858167171478,-1.61009538173676,-1.26438820362091,-0.199870929121971,-0.720066487789154,-1.56372761726379,-1.83298861980438,-1.40180861949921,-1.52383172512054,-1.17421996593475,-0.870134115219116,-0.482329100370407,-0.871491074562073,-0.717707514762878,0.0242546256631613,-0.705247640609741,-0.443722069263458,-0.241352736949921,-0.562309861183167,-1.51299023628235,-1.05572068691254,-0.532761693000793,0.172634944319725,-0.267498373985291,-1.55142104625702,-0.655726552009583,-1.22332262992859,-0.404453724622726,-0.665991425514221,0.201090440154076,-0.24089652299881,-0.7164226770401,-0.552630126476288,-0.961685478687286,-0.0147769758477807,-0.7826207280159
Q9H6F5,NaN,-1.10607433319092,-1.30442726612091,-2.15312790870667,-0.560416281223297,-1.35412633419037,-2.31384062767029,-1.7017308473587,-0.22812707722187,-1.14122295379639,-2.37969923019409,-2.29421234130859,-1.69664096832275,-2.66869521141052,-1.41392052173615,-1.29190015792847,-0.367503583431244,-1.2311407327652,-1.40841233730316,-0.191114395856857,-0.980778336524963,-0.482434958219528,-0.185313045978546,-0.907220602035522,-1.84882986545563,-1.22888708114624,-0.573672115802765,-0.262611299753189,0.0115869306027889,-2.30289793014526,-0.992099046707153,-1.09772038459778,-0.419773668050766,-1.05082428455353,-0.112525075674057,-0.476941078901291,-0.770868539810181,-1.11004984378815,-1.17449188232422,0.274429321289063,-0.825832366943359
Q8TDQ1;Q8TDQ1-6,NaN,NaN,1.51045882701874,1.54500257968903,NaN,NaN,NaN,1.13250648975372,NaN,2.01596784591675,1.34880125522614,1.2089307308197,1.01841223239899,1.93027126789093,0.14181299507618,0.121213398873806,NaN,NaN,-0.849566638469696,0.313664257526398,0.928271889686584,0.143029093742371,-0.517064154148102,-0.639009773731232,1.4790563583374,0.369144320487976,-1.63905596733093,NaN,-0.0653468891978264,0.293207764625549,NaN,0.620341539382935,NaN,NaN,NaN,NaN,1.89608383178711,1.25622045993805,NaN,NaN,NaN
Q92888;Q92888-3;Q92888-2;Q92888-4,0.100661501288414,-0.0913845226168633,0.591449439525604,0.999008059501648,0.074614629149437,0.633913993835449,0.794301450252533,0.96142852306366,-0.284200489521027,0.50332236289978,1.02127718925476,0.798818528652191,0.777448177337646,0.847684979438782,0.490468770265579,0.793297946453094,0.205617010593414,0.497692435979843,-0.363534331321716,-1.09027361869812,0.605039060115814,-0.859236776828766,-0.090924359858036,-0.256850183010101,1.09788429737091,0.146398112177849,0.471994698047638,-0.603288233280182,-0.788913130760193,0.827246606349945,0.443214774131775,0.558784306049347,-0.488916397094727,0.0128077371045947,-0.506691157817841,0.00805473048239946,-0.0593981631100178,-0.143098324537277,0.705972969532013,-1.18148791790009,0.311560571193695
Q9H7B2,-1.30157697200775,-1.13190281391144,-1.56815028190613,-1.79857242107391,-0.593919813632965,-1.17756772041321,-2.24240517616272,-1.57440853118896,-0.358715534210205,-1.06484985351563,-2.13854241371155,-2.16656112670898,-1.83755171298981,-1.88633275032043,-1.55989956855774,-0.910852015018463,-0.804156959056854,-0.863944411277771,-1.01013422012329,-0.182234853506088,-0.915217816829681,-0.435837626457214,-0.175388142466545,-0.721488952636719,-1.48031568527222,-2.0438015460968,-0.553511261940002,0.192123115062714,-0.571179866790771,-2.55661511421204,-0.892863273620605,-1.10398149490356,-0.340286731719971,-0.908140182495117,0.085547000169754,-0.414271503686905,-1.50477826595306,-1.61756038665771,-1.11046302318573,-0.397633403539658,-1.00803351402283
Q8TDN6,-1.06388366222382,-0.886497437953949,-2.21680450439453,-2.22983980178833,-0.404225081205368,-1.40893304347992,-2.2614164352417,-1.54704356193542,-0.39101842045784,-1.01028716564178,-2.10423183441162,-2.38729596138,-1.94436621665955,-2.22548580169678,-1.61571872234344,-1.07935321331024,-0.567944288253784,-1.03776407241821,-1.23370170593262,-0.274112492799759,-0.594461917877197,-0.653409838676453,-0.438438415527344,-0.568868100643158,-1.88120985031128,-1.59947669506073,-0.446945875883102,-0.244962841272354,-0.375465750694275,-2.28367018699646,-0.837018847465515,-1.85715985298157,-0.271244645118713,-0.752948105335236,0.194672465324402,-0.752577006816864,-1.26214694976807,-1.08797764778137,-0.965676128864288,-0.227644145488739,-1.00121378898621
Q14692,-0.649942874908447,-0.619203746318817,-1.65617799758911,-1.41075968742371,-0.0312046445906162,-1.26832091808319,-1.51985573768616,-1.07835018634796,0.305022835731506,-0.785623967647552,-1.76586973667145,-1.93663108348846,-1.20918619632721,-1.82255578041077,-1.03844797611237,-0.815614581108093,-0.222014114260674,-0.602373957633972,-0.521307229995728,-0.0708584114909172,-0.300930887460709,-0.400249838829041,0.0734309926629066,-0.31882056593895,-1.43401443958282,-1.05086874961853,-0.286718457937241,-0.135979637503624,0.291230142116547,-1.4298267364502,-0.302051365375519,-1.12524962425232,0.173541933298111,-0.513816297054291,0.465544909238815,0.220844909548759,-0.761294007301331,-0.724891722202301,-0.728708028793335,0.0296306684613228,-0.506255328655243
Q9NQ55-2;Q9NQ55;Q9NQ55-3,-1.1007776260376,-1.15519833564758,-2.87103915214539,-2.39099383354187,-0.780706107616425,-1.46956646442413,-1.72303378582001,-1.54704356193542,-0.198483362793922,-0.876324057579041,-2.17866611480713,-2.13550567626953,-1.6906840801239,-2.15035629272461,-1.29567635059357,-1.39625728130341,-0.630188643932343,-1.08999037742615,-1.23497951030731,-0.0195507146418095,-0.981588780879974,-0.411144584417343,-0.500666439533234,-0.797598361968994,-1.74541318416595,-1.31977736949921,-0.559465706348419,-0.172494053840637,-0.252581834793091,-1.78927934169769,-0.462246596813202,-1.7998104095459,-0.599281311035156,-0.575845241546631,-0.199980095028877,-0.187546089291573,-1.32351076602936,-1.21140813827515,-1.4996018409729,-0.0749563351273537,-1.15889549255371
O75691,-0.757240533828735,-0.566251158714294,-1.79880392551422,-1.49686872959137,-0.0189272165298462,-1.37042093276978,-1.56183469295502,-1.11817038059235,0.347278356552124,-0.694777309894562,-1.59132087230682,-1.90696561336517,-0.897740721702576,-1.72408676147461,-1.04642403125763,-0.696988761425018,-0.141939848661423,-0.770293653011322,-0.560691833496094,0.0036648134700954,-0.362750917673111,-0.324363350868225,0.185581475496292,-0.13337342441082,-1.45083427429199,-0.931360244750977,-0.0494705997407436,-0.224856376647949,0.176023975014687,-1.48402500152588,-0.058466300368309,-1.21220731735229,0.26971772313118,-0.712964832782745,0.673213005065918,0.124136812984943,-0.851486146450043,-0.401092827320099,-0.894103825092316,0.068357840180397,-0.626989126205444
Q01826;Q01826-2,-1.14251983165741,-1.91873371601105,-3.21927618980408,-3.45376491546631,-1.8765412569046,-3.45642280578613,-4.4120717048645,-2.69378161430359,-0.616065800189972,-2.62872624397278,-2.71769523620605,-3.4387731552124,-2.91321706771851,-1.50620174407959,-2.99458885192871,-2.09238266944885,-0.332305073738098,-2.54306292533875,-1.25889706611633,-0.825561702251434,-2.25310373306274,-0.339674264192581,-2.79687213897705,-2.53764200210571,-3.71771669387817,-1.76496315002441,-0.0471200719475746,0.154231250286102,-0.67238712310791,-3.00084686279297,-0.560086071491241,-3.46266484260559,-0.422345370054245,-1.69892144203186,-0.339636653661728,-0.22628989815712,-2.4557933807373,-1.3386218547821,-1.24020326137543,-0.829784035682678,-1.6622519493103
Q8IUZ5,-0.0118376910686493,NaN,NaN,-0.240999236702919,-0.157810136675835,-0.501173436641693,-0.275883466005325,-0.213702410459518,NaN,NaN,NaN,-0.50172483921051,-0.440275251865387,NaN,-0.147521823644638,NaN,NaN,-0.465415447950363,-0.21337603032589,NaN,NaN,NaN,0.90945440530777,NaN,0.411045581102371,NaN,0.916023671627045,0.776435554027557,0.65598064661026,0.60822868347168,NaN,-0.229081779718399,NaN,NaN,-0.555555999279022,NaN,-0.262126058340073,NaN,-0.0475296154618263,0.63621723651886,0.798438251018524
Q9NU22,-0.972514986991882,-0.680859208106995,-2.02852010726929,-1.98150885105133,-0.81054300069809,-0.904654681682587,-1.37223219871521,-1.34157586097717,-0.154859155416489,-0.930400252342224,-1.58002555370331,-2.04232358932495,-1.49580276012421,-1.78365957736969,-1.05216801166534,-1.26783311367035,-0.585975825786591,-0.700828433036804,-0.916345417499542,0.192840397357941,-0.85686856508255,-0.440498173236847,-0.675622403621674,-0.53484171628952,-2.0400230884552,-0.880236446857452,-0.749042451381683,0.00562774855643511,-0.254557609558105,-1.49984788894653,-0.614690184593201,-1.63233482837677,-0.247966632246971,-0.786434650421143,-0.0911284685134888,-0.189138293266296,-0.647057235240936,-0.542219877243042,-1.09049737453461,-0.160983264446259,-0.820582509040833
Q9Y3C1;Q9Y3C1-3;Q9Y3C1-2,-1.32867014408112,-0.927770495414734,-2.13635516166687,-1.79783236980438,-0.534329891204834,-1.01318156719208,-2.65082597732544,-1.41839122772217,-0.347940921783447,-1.24052011966705,-2.14659380912781,-2.26360845565796,-1.85625731945038,-1.97792446613312,-1.16602492332459,-0.564352989196777,-0.704050779342651,-1.4286801815033,-1.30932116508484,-0.118084415793419,-0.798867464065552,-0.672128915786743,-0.499426424503326,-0.861348986625671,-1.54949915409088,-1.62450671195984,-0.527182459831238,-0.622799932956696,-0.405740916728973,-2.00338768959045,-0.749732732772827,-1.14357113838196,-0.464788287878037,-0.946677446365356,-0.0920670628547668,-0.466155201196671,-1.21037220954895,-1.03056609630585,-1.21910631656647,-0.361719638109207,-0.931559205055237
O43818,-0.300975799560547,-0.341826617717743,-1.32761359214783,-1.2437459230423,-0.421157896518707,-0.984524428844452,-1.3524352312088,-1.02388203144073,-0.0195280350744724,-0.470492362976074,-1.52122259140015,-1.55995655059814,-0.976634740829468,-1.26644086837769,-0.733043789863586,-0.939138352870941,-0.225327372550964,-1.0880206823349,-0.538358271121979,0.538374543190002,-0.45209401845932,-0.324290901422501,-0.112986288964748,-0.503503620624542,-1.33850276470184,-0.430420815944672,-0.216452315449715,0.0515021495521069,-0.0220396630465984,-1.31615149974823,-0.490334719419479,-0.993231952190399,-0.254312187433243,-0.486560255289078,0.514399945735931,0.0606611333787441,-0.417796611785889,-0.203822240233421,-0.548173725605011,-0.00296202069148421,-0.276727557182312
